id,name,city_orig,city,neighborhood,rating,rating_count,cost,,cuisine,,
43128,Yumme Tumme,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,Indian,,
251065,Best Belgian Waffle,"Kondhwa,Pune",Pune,Kondhwa,3.9,100+ ratings,₹ 250,250,"Bakery,Desserts",,
91715,Swiss Bakes!,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,"Desserts,Fast Food",,
499754,Paris Waffle Co.,"Kondhwa,Pune",Pune,Kondhwa,4.3,20+ ratings,₹ 200,200,"Bakery,Bengali",,
538709,HOTEL SHREE SAGAR,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,"Indian,North Indian",,
223607,Roll project,"Kondhwa,Pune",Pune,Kondhwa,3.7,50+ ratings,₹ 150,150,Chinese,,
223606,SUPERMAN MOMOS,"Kondhwa,Pune",Pune,Kondhwa,3.8,50+ ratings,₹ 150,150,"Chinese,Tibetan",,
537831,Cafe Quick Stories,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Italian,Fast Food",,
510278,The Grand China,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 400,400,"Chinese,Desserts",,
544369,Chaayos Chai+Snacks=Relax,"Kondhwa,Pune",Pune,Kondhwa,4.3,100+ ratings,₹ 250,250,"Bakery,Beverages",,
216077,Fat Panda,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,Pizzas,,
576042,Go Zero - Guilt Free Ice Creams,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 150,150,"Ice Cream,Desserts",,
118724,Meridian Ice Cream,"Kondhwa,Pune",Pune,Kondhwa,4.6,20+ ratings,₹ 150,150,"Desserts,Ice Cream",,
556232,The Marathi Hut,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Fast Food,Street Food",,
370447,Cafe De Conta,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,Indian,,
406242,FRESH n FRIED,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,Chinese,,
294093,Kwality Family Resto Bar,"Kondhwa,Pune",Pune,Kondhwa,4.3,100+ ratings,₹ 600,600,"Indian,Chinese",,
460290,Mughal's Restaurant,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 400,400,"North Indian,Mughlai",,
544370,Ghee and Turmeric,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 500,500,"North Indian,Tandoor",,
568421,HAYYAT ENTERPRISES,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 100,100,"Chinese,Snacks",,
249084,Smiling Bites,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Indian,Chinese",,
451366,NutriHunger,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 350,350,Healthy Food,,
381459,ANNAPURNA TIFFIN,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"South Indian,Andhra",,
162879,Noble Bake House,"Kondhwa,Pune",Pune,Kondhwa,4.3,100+ ratings,₹ 200,200,Bakery,,
67411,Cafe Samosa Corner,"Kondhwa,Pune",Pune,Kondhwa,4.4,500+ ratings,₹ 100,100,"Indian,Biryani",,
321087,TEASHOTS,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Pizzas,Fast Food",,
20486,Hite Bar,"Kondhwa,Pune",Pune,Kondhwa,4.3,100+ ratings,₹ 200,200,Fast Food,,
390141,NH1 Bowls - Highway To North,"Kondhwa,Pune",Pune,Kondhwa,4.1,20+ ratings,₹ 250,250,"North Indian,Punjabi",,
536512,Dilkhush chicken 65,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,Indian,,
569758,SHREE MOHANS KARACHI SWEET MART,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Sweets,Snacks",,
555499,Sitashree Laxminarayan Best chiwda Sweets and Namk,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Sweets,Chaat",,
484244,RED CHILLIES VEG,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 130,130,"North Indian,South Indian",,
391478,Rohitwadewale Desi Cool,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 150,150,"Chinese,Jain",,
527919,pandit paan prathistan,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 50,50,Paan,,
395716,Classic China Bowl,"Kondhwa,Pune",Pune,Kondhwa,3.7,50+ ratings,₹ 250,250,"Chinese,Fast Food",,
417477,Just Parcel,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,"Biryani,Snacks",,
191295,The Biryani Life,"Kondhwa,Pune",Pune,Kondhwa,3.7,50+ ratings,₹ 250,250,"Biryani,Hyderabadi",,
553069,Diamond foods,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,Chinese,,
554158,Biryani B Box,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,"Biryani,Indian",,
32451,Natural Ice Cream,"Kondhwa,Pune",Pune,Kondhwa,4.6,100+ ratings,₹ 150,150,Ice Cream,,
453899,POPS SPICE KITCHEN,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,"Seafood,North Indian",,
567222,Avani Pav Bhaji,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,"Street Food,Fast Food",,
36362,Sweet Truth,"Kondhwa,Pune",Pune,Kondhwa,4.5,100+ ratings,₹ 450,450,"Ice Cream,Bakery",,
463418,Shree Sagar Pure Veg,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"North Indian,South Indian",,
463413,Nandavan Pure Veg,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"South Indian,Chinese",,
555400,CHINA XPRESS,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Chinese,Snacks",,
463415,Anna Dosa,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"South Indian,Beverages",,
223620,Dolma Aunty Momos,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 150,150,"Nepalese,Chinese",,
462200,CCRAVINGS,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,"American,British",,
464620,Kaka wadewale,"Kondhwa,Pune",Pune,Kondhwa,3.4,20+ ratings,₹ 150,150,"Snacks,Chaat",,
509746,New York Waffles & Dinges,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,"Waffle,Beverages",,
359551,Balle Balle Chow Chow,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 400,400,"Chinese,North Indian",,
39755,Between Your Buns,"Kondhwa,Pune",Pune,Kondhwa,4.2,100+ ratings,₹ 400,400,"Continental,Italian",,
472005,Schezwan Chef,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Chinese,Indian",,
504170,The Food Gallery,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 260,260,"Fast Food,Snacks",,
495489,T's MOMO,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 100,100,Chinese,,
302784,MummyMeals Home Food,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Indian,Home Food",,
420928,Chings Chinese,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,Chinese,,
18813,Faasos - Wraps & Rolls,"Kondhwa,Pune",Pune,Kondhwa,4.1,100+ ratings,₹ 200,200,"Fast Food,Snacks",,
223617,Apsara Ice Creams,"Kondhwa,Pune",Pune,Kondhwa,4.5,100+ ratings,₹ 150,150,"Ice Cream,Desserts",,
96419,Mandarin Oak- The Heavenly Chinese,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 350,350,"Chinese,Asian",,
5398,Eatsome,"Kondhwa,Pune",Pune,Kondhwa,4.2,100+ ratings,₹ 200,200,"North Indian,Street Food",,
539162,Mughal Sarai,"Kondhwa,Pune",Pune,Kondhwa,4.3,20+ ratings,₹ 700,700,"Mughlai,North Indian",,
517230,Highland,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 800,800,"North Indian,Continental",,
375903,Mahabaleshwar Point,"Kondhwa,Pune",Pune,Kondhwa,3.5,100+ ratings,₹ 300,300,"Desserts,Ice Cream",,
312112,THE WAFFLE JAR,"Kondhwa,Pune",Pune,Kondhwa,3.5,20+ ratings,₹ 300,300,"Desserts,Bakery",,
5150,Chai - The Way You Like It,"Kondhwa,Pune",Pune,Kondhwa,4.2,50+ ratings,₹ 250,250,Fast Food,,
40613,Step-In,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 500,500,"Chinese,North Indian",,
509739,Miami Shakes & More,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Desserts,Beverages",,
23171,Pizza-N-More,"Kondhwa,Pune",Pune,Kondhwa,4,100+ ratings,₹ 300,300,Pizzas,,
26440,A Piece Of Cake,"Kondhwa,Pune",Pune,Kondhwa,4.2,100+ ratings,₹ 100,100,"Bakery,Desserts",,
34058,Degchi's Biryani Cafe,"Kondhwa,Pune",Pune,Kondhwa,3.8,50+ ratings,₹ 300,300,"North Indian,Mughlai",,
555987,Nonna's Patisserie,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Bakery,Desserts",,
176412,Churro Mania,"Kondhwa,Pune",Pune,Kondhwa,4.4,100+ ratings,₹ 300,300,Desserts,,
352808,Grameen Kulfi,"Kondhwa,Pune",Pune,Kondhwa,4.6,50+ ratings,₹ 120,120,"Ice Cream,Desserts",,
18828,Cafe India,"Kondhwa,Pune",Pune,Kondhwa,4.4,100+ ratings,₹ 200,200,"Snacks,Street Food",,
442827,The Dessert Heaven - Pure Veg,"Kondhwa,Pune",Pune,Kondhwa,4.1,50+ ratings,₹ 200,200,"Bakery,Desserts",,
380499,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,Ice Cream,,
451897,Gausiya Restaurant,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Indian,Biryani",,
152220,Bhavnagari Dry Fruit Stores,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,Sweets,,
232447,Bring it on Cafe,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"American,Bakery",,
360545,Hotel Afghan Shamal,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 400,400,"Afghani,Biryani",,
321276,Cafe Delight,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,Fast Food,,
153330,Biryani Bowl,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 400,400,"Biryani,North Indian",,
428430,Chitale Bandhu Mithaiwale,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 350,350,"Sweets,Snacks",,
463879,Biggies Burger,"Kondhwa,Pune",Pune,Kondhwa,3.6,100+ ratings,₹ 300,300,"American,Fast Food",,
440553,Punekar Misal,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,North Indian,,
26899,Cafe Arabian Delight,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Arabian,Middle Eastern",,
247814,Nawabs Biryani & Kababs,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Maharashtrian,Mughlai",,
404780,HK Biryani and Starter point,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 100,100,Indian,,
527157,Hidayat biryani house,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Chinese,Indian",,
529337,YK Enterprises,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 150,150,"Chinese,Snacks",,
323209,Masala Meals,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,North Indian,,
39733,Egg O Static,"Kondhwa,Pune",Pune,Kondhwa,4,50+ ratings,₹ 250,250,Fast Food,,
475974,Special Bhigvan Chilapi and Bangda,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Seafood,Indian",,
323208,China Street,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,Chinese,,
509762,Jenny's Brownies,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,"Bakery,Desserts",,
436186,Chocolate biclate,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 350,350,"Bakery,Desserts",,
301431,Hashtag Hunger,"Kondhwa,Pune",Pune,Kondhwa,4.1,20+ ratings,₹ 400,400,"Indian,Chinese",,
180915,Henny's Gourmet,"Kondhwa,Pune",Pune,Kondhwa,4.4,100+ ratings,₹ 200,200,Desserts,,
371442,Undri Cafe & Curries,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Indian,Snacks",,
430864,Reddy's Family Restaurant,"Kondhwa,Pune",Pune,Kondhwa,3,20+ ratings,₹ 500,500,"North Indian,Mughlai",,
406713,Lavaza Restaurant,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 225,225,"Fast Food,Indian",,
189733,HotBox Cafe and Meals,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 400,400,"North Indian,Chinese",,
223632,Homely Meals @69,"Kondhwa,Pune",Pune,Kondhwa,4.1,100+ ratings,₹ 150,150,Home Food,,
486861,North East Momos,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,Chinese,,
63538,Oven Story Pizza,"Kondhwa,Pune",Pune,Kondhwa,4,100+ ratings,₹ 400,400,Pizzas,,
234529,Sufiz Bake House,"Kondhwa,Pune",Pune,Kondhwa,4,50+ ratings,₹ 300,300,"Bakery,Desserts",,
312446,Pizza Cafe (ABC Farms),"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 400,400,"Pizzas,Italian",,
509756,Maa Ki Khichdi,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,"North Indian,Healthy Food",,
257984,Fusion Bistro & Grill,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Indian,Mughlai",,
578307,Zippyfeed,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Chinese,Italian",,
509751,Khichdi Paradise,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,"Home Food,Healthy Food",,
234527,Cafe peter,"Kondhwa,Pune",Pune,Kondhwa,4,20+ ratings,₹ 300,300,"Desserts,Continental",,
16867,Behrouz Biryani,"Kondhwa,Pune",Pune,Kondhwa,4.3,100+ ratings,₹ 500,500,"Biryani,Mughlai",,
6152,Lovely Restaurant,"Kondhwa,Pune",Pune,Kondhwa,4.4,50+ ratings,₹ 300,300,"North Indian,Chinese",,
426790,Alif Foods,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,"Chinese,Lebanese",,
63540,Firangi Bake,"Kondhwa,Pune",Pune,Kondhwa,4.4,50+ ratings,₹ 400,400,"Italian,Mexican",,
391087,ZAZA 22 Spice Biryani,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,"Biryani,North Indian",,
395201,McDonald's Gourmet Burger Collection,"Kondhwa,Pune",Pune,Kondhwa,4.2,20+ ratings,₹ 600,600,"Burgers,Beverages",,
202723,Noble Bake Food,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 100,100,Bakery,,
447494,LALAS CAFE,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 350,350,"Fast Food,Italian",,
371236,Wok Fried Chinese,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,Chinese,,
385873,Taco Mania,"Kondhwa,Pune",Pune,Kondhwa,3.9,50+ ratings,₹ 300,300,Mexican,,
558829,HRX by Eatfit,"Kondhwa,Pune",Pune,Kondhwa,4.8,20+ ratings,₹ 270,270,"Healthy Food,Salads",,
476808,YUSUFI FOODS,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 160,160,Fast Food,,
449428,Kolkata Kitchen,"Kondhwa,Pune",Pune,Kondhwa,4.2,100+ ratings,₹ 400,400,"Bengali,North Indian",,
576419,Third Wave Coffee,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 400,400,"Beverages,Desserts",,
123939,EDP Restaurant,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 500,500,"North Indian,Mughlai",,
472201,GATEWAY TO CHINA,"Kondhwa,Pune",Pune,Kondhwa,3.9,20+ ratings,₹ 250,250,"Chinese,Pan-Asian",,
150470,New Vishal Restaurant,"Kondhwa,Pune",Pune,Kondhwa,4.3,20+ ratings,₹ 300,300,North Indian,,
484427,Arzoo farman eating house,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 280,280,North Indian,,
130400,Bombay Seekh Paratha,"Kondhwa,Pune",Pune,Kondhwa,4,100+ ratings,₹ 200,200,Mughlai,,
201525,Country Roads Restaurant & Cafe,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Biryani,Desserts",,
555427,Loft 48,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Indian,Fast Food",,
557726,FLAVOURS OF ANDHRA,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Andhra,Biryani",,
177823,Joshi Wadewale,"Kondhwa,Pune",Pune,Kondhwa,4,100+ ratings,₹ 150,150,Snacks,,
533775,Crown Cafe,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,Chinese,,
542362,The Dessert Heaven - Pure Veg,"Kondhwa,Pune",Pune,Kondhwa,4.4,20+ ratings,₹ 400,400,"Bakery,Desserts",,
49860,Havmor Havfunn ice cream,"Kondhwa,Pune",Pune,Kondhwa,4.5,20+ ratings,₹ 200,200,"Ice Cream,Ice Cream Cakes",,
233335,Chinese culture,"Kondhwa,Pune",Pune,Kondhwa,3.4,50+ ratings,₹ 150,150,"Chinese,Fast Food",,
543332,Crossways Gourmet Salads,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 500,500,"Continental,Indian",,
14428,Baskin Robbins,"Kondhwa,Pune",Pune,Kondhwa,4.5,100+ ratings,₹ 300,300,"Ice Cream,Desserts",,
509770,Arey O Sambhar,"Kondhwa,Pune",Pune,Kondhwa,3.6,20+ ratings,₹ 250,250,"South Indian,Snacks",,
174550,Kekiz The Cake Shop,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Desserts,Bakery",,
464928,Cafe  Kaiy,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Chinese,American",,
575471,Kebab-E-Que,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 500,500,"North Indian,Chinese",,
165994,Dime N Dine,"Kondhwa,Pune",Pune,Kondhwa,4.7,50+ ratings,₹ 400,400,"Chinese,North Indian",,
440870,La Hoja Cafe,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,North Indian,,
539054,Kruushna chayaa,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 400,400,"Beverages,South Indian",,
553237,BANH MI,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 350,350,"Seafood,Snacks",,
386863,Daawat Biryani House,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,Biryani,,
553357,The Sandwich Bar,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,North Indian,,
24672,China Grill,"Kondhwa,Pune",Pune,Kondhwa,4.2,100+ ratings,₹ 350,350,"Chinese,North Indian",,
459463,Turndoor,"Kondhwa,Pune",Pune,Kondhwa,4.2,50+ ratings,₹ 300,300,"North Indian,Beverages",,
496871,Merwans Cake Stop,"Kondhwa,Pune",Pune,Kondhwa,4.3,50+ ratings,₹ 400,400,"Bakery,Desserts",,
351414,Giani's,"Kondhwa,Pune",Pune,Kondhwa,4.1,20+ ratings,₹ 200,200,Ice Cream,,
341193,CHICKEN XPERIENCE BY VENKY'S,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Continental,Beverages",,
163208,Gulbarga Tahari And Biryani,"Kondhwa,Pune",Pune,Kondhwa,4.1,100+ ratings,₹ 250,250,Biryani,,
545725,SHIKARA FLAVOURS FROM KASHMIR,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 400,400,"North Indian,Tandoor",,
118439,Shreeji Ice-Cream Parlor,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 150,150,"Desserts,Beverages",,
402279,Waffle N Shake,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 450,450,Indian,,
482340,Chings Essence,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"North Indian,Chinese",,
26865,Paul's,"Kondhwa,Pune",Pune,Kondhwa,4.1,50+ ratings,₹ 300,300,"North Indian,Chinese",,
395679,Chinese Bowl Company,"Kondhwa,Pune",Pune,Kondhwa,3.3,50+ ratings,₹ 250,250,"Chinese,Fast Food",,
253193,Tutto Bene - Desserts Cafe by Little Italy,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 450,450,"Snacks,Desserts",,
534607,AHAD,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Indian,Chinese",,
553467,BURGERS AND BEYOND,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 350,350,"Vietnamese,Snacks",,
534605,Tasty bites chicken 65,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,Fast Food,,
497837,Disney Cakes,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 350,350,Bakery,,
142642,Swad Punjab Da,"Kondhwa,Pune",Pune,Kondhwa,3.4,20+ ratings,₹ 350,350,"North Indian,Chinese",,
175547,Salad Story,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 350,350,"Salads,Healthy Food",,
32056,New Burger Bits,"Kondhwa,Pune",Pune,Kondhwa,3.8,100+ ratings,₹ 400,400,"Chinese,North Indian",,
289354,BOX8 - Desi Meals,"Kondhwa,Pune",Pune,Kondhwa,3.7,100+ ratings,₹ 250,250,"North Indian,Biryani",,
508581,Taste of Mahabaleshwar,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Fast Food,Seafood",,
559164,Hotel K Darbar,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,Chinese,,
518734,CG's Kitchen,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,Fast Food,,
37174,South Samrat Pure Veg,"Kondhwa,Pune",Pune,Kondhwa,4.2,500+ ratings,₹ 500,500,"North Indian,South Indian",,
14171,Thanco's Natural Ice Cream,"Kondhwa,Pune",Pune,Kondhwa,4.2,20+ ratings,₹ 200,200,"Ice Cream,Desserts",,
541757,Wild Thyme Italian House,"Kondhwa,Pune",Pune,Kondhwa,4.5,20+ ratings,₹ 500,500,"Italian,Pizzas",,
560278,CFC Crispy Fried Chicken,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Snacks,Fast Food",,
480393,Cafe Nawabi,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 350,350,Chinese,,
423002,GOLDEN CAKES,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 800,800,Desserts,,
291396,Desi Chulhaa,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,Indian,,
538462,Bhannat Chaat,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Chaat,South Indian",,
507847,P .U.STEAMED FOOD MOMO HEALTHY .S . TASTY FOOD,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 150,150,Chinese,,
552640,The Pizza box,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Italian,Snacks",,
313700,Itminaan Biryani - Dum Pukht,"Kondhwa,Pune",Pune,Kondhwa,3.4,20+ ratings,₹ 400,400,"Biryani,North Indian",,
16118,Cafe Zam Zam,"Kondhwa,Pune",Pune,Kondhwa,4.2,1K+ ratings,₹ 250,250,"Mughlai,North Indian",,
414533,Celestine Multi Cuisine Restaurant,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 500,500,Indian,,
552649,italian hut,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 200,200,"Italian,Snacks",,
450853,Mohan ice cream,"Kondhwa,Pune",Pune,Kondhwa,4.8,20+ ratings,₹ 100,100,"Ice Cream,Desserts",,
553859,Dilli Chaapwala,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"North Indian,Tandoor",,
530738,Mughal Zaika,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 500,500,"North Indian,Chinese",,
9476,Jazz Pizza,"Kondhwa,Pune",Pune,Kondhwa,3.7,50+ ratings,₹ 300,300,"Italian,Pizzas",,
107025,Cafe Mashallah,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 150,150,"Fast Food,Beverages",,
540657,Witchcraft Burgers,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 350,350,"American,Goan",,
38498,Sufi's,"Kondhwa,Pune",Pune,Kondhwa,4,100+ ratings,₹ 500,500,"Indian,Chinese",,
106058,Fit Food Company,"Kondhwa,Pune",Pune,Kondhwa,4.3,20+ ratings,₹ 500,500,"Healthy Food,Salads",,
132107,AM s Cafe,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 250,250,"Fast Food,Chinese",,
246480,Marasim,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 500,500,Arabian,,
527103,Royal Chinese,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 150,150,"Chinese,Snacks",,
165130,Frieswalla,"Kondhwa,Pune",Pune,Kondhwa,3.5,20+ ratings,₹ 200,200,Fast Food,,
62938,LunchBox - Meals and Thalis,"Kondhwa,Pune",Pune,Kondhwa,4.1,100+ ratings,₹ 200,200,"North Indian,Punjabi",,
472535,Make My Pizza,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 299,299,"Pizzas,Snacks",,
384215,Gourmet Ice Cream Cakes by Baskin Robbins,"Kondhwa,Pune",Pune,Kondhwa,--,Too Few Ratings,₹ 300,300,"Desserts,Ice Cream",,
